job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,experience_min_yrs,experience_max_yrs,salary_min_lpa,salary_max_lpa,salary_midpoint_lpa,salary_disclosed,work_mode,company_size_bucket,primary_city,skill_domain,days_since_posted,is_senior,is_fresher_friendly,experience_tier,salary_tier
3642,Senior Data Engineer,Tech Stalwart Solution,3.2,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Data Engineering,21.0,True,False,Mid (3-5 Yrs),Undisclosed
3643,Intermediate Data Engineer -Virtual Drive - 13 June 26,CDM Smith,3.6,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Data Scientist,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Data Engineering,5.0,False,False,Mid (3-5 Yrs),Undisclosed
3644,Engineer - Data Engineering,SLK Software,3.2,Chennai,Chennai,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,7.0,False,False,Mid (3-5 Yrs),Undisclosed
3645,Data Engineer,FIVE STAR Business Finance,4.1,Chennai,Chennai,Data Scientist,3-4 Yrs,3.0,4.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3646,Data Ops Engineer,Pfizer,3.9,Chennai,Chennai,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Senior (6-8 Yrs),Undisclosed
3647,Data Engineer,Adhiran Infotech,5.0,Chennai,Chennai,Data Scientist,1-3 Yrs,1.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Data Engineering,21.0,False,True,Junior (0-2 Yrs),Undisclosed
3648,Staff Engineer - Data Science,SLK Software,3.2,Chennai,Chennai,Data Scientist,9-13 Yrs,9.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,AI/ML/DL,7.0,False,False,Lead/Architect (9+ Yrs),Undisclosed
3649,Data Engineer,Iris Software,3.7,"Chennai, Pune, Delhi / NCR",Chennai,Data Scientist,10-12 Yrs,0.0,0.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,7.0,False,True,Fresher,Undisclosed
3650,Data Annotation Engineer,Nextura Ai,3.6,Chennai(Perungudi),Chennai,Data Scientist,0 Yrs,0.0,8.0,0.0,0.5,0.25,True,On-site,Small/Startup (<100),Chennai(Perungudi),Data Science,14.0,False,True,Fresher,Undisclosed
3651,Data Engineer (Python+ETL),Wipro,3.6,"Hybrid - Chennai, Hyderabad",Chennai,Data Scientist,7-10 Yrs,7.0,10.0,0.0,0.0,0.0,False,Hybrid,Large (1000+),Chennai,Cloud & DevOps,14.0,False,False,Senior (6-8 Yrs),Undisclosed
3652,Data Engineer,Grid Dynamics,3.1,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,7-12 Yrs,7.0,12.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,14.0,False,False,Senior (6-8 Yrs),Undisclosed
3653,Data/ML Engineer,Tata Consultancy Services,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,8-12 Yrs,8.0,12.0,15.0,25.0,20.0,True,On-site,Large (1000+),Chennai,AI/ML/DL,2.0,False,False,Senior (6-8 Yrs),Senior (10-20 LPA)
3654,Big Data Engineer(Weekend Inperson Drive on 23rd May),Tata Consultancy Services,3.3,Chennai,Chennai,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Data Engineering,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3655,Data Engineer/ BigData Engineer,Grid Dynamics,3.1,"Hybrid - Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,7-12 Yrs,7.0,12.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,False,False,Senior (6-8 Yrs),Undisclosed
3656,Databricks AWS Data Engineer,Virtusa,3.7,"Hybrid - Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,6-8 Yrs,6.0,8.0,8.0,18.0,13.0,True,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,False,False,Senior (6-8 Yrs),Mid (6-10 LPA)
3657,Data Engineer - Databricks,Tata Consultancy Services,3.3,"Chennai, Hyderabad",Chennai,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3658,Data Engineer,Tata Consultancy Services,3.3,"Chennai, Pune",Chennai,Data Scientist,4-9 Yrs,4.0,9.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Cloud & DevOps,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3659,Gcp Data Engineer,Tata Consultancy Services,3.3,Chennai,Chennai,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Cloud & DevOps,2.0,False,False,Mid (3-5 Yrs),Undisclosed
3660,Immediate Opening For Data Engineer,Aspire Systems,3.8,"Hybrid - Chennai, Kochi, Bengaluru",Chennai,Data Scientist,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,AI/ML/DL,4.0,False,False,Mid (3-5 Yrs),Undisclosed
3661,Data Engineer,Wintech Services India Pvt Ltd,3.6,"Chennai, Bengaluru",Chennai,Data Scientist,6-8 Yrs,6.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,6.0,False,False,Senior (6-8 Yrs),Undisclosed
3662,Snowflake Data Engineer,Tiger Analytics,3.7,"Hybrid - Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,6-10 Yrs,6.0,10.0,0.0,0.0,0.0,False,Hybrid,Large (1000+),Chennai,Business Intelligence,6.0,False,False,Senior (6-8 Yrs),Undisclosed
3663,"Data Engineer - Python Scripting, Snowflake - BLR",Photon,4.1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3664,Cloud Data Engineer - BLR,Photon,4.1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,6-9 Yrs,6.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,False,False,Senior (6-8 Yrs),Undisclosed
3665,"Data Engineer - ETL,AWS",Photon,4.1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,6-9 Yrs,6.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,False,False,Senior (6-8 Yrs),Undisclosed
3666,AI Engineer - Data and AI,Tiger Analytics,3.7,"Hybrid - Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,5-9 Yrs,5.0,9.0,0.0,0.0,0.0,False,Hybrid,Large (1000+),Chennai,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
3667,Petrophysics Data Analyst-G&G Ops Specialist 5+ Yrs,Leading Client,3.6,Hybrid - Chennai,Chennai,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Business Intelligence,14.0,False,False,Mid (3-5 Yrs),Undisclosed
3668,Petrophysics Data Analyst-G&G Ops Specialist,Leading Client,3.6,Hybrid - Chennai,Chennai,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Business Intelligence,14.0,False,False,Mid (3-5 Yrs),Undisclosed
3669,NDT-Data (UT) Engineer in Chennai,Larsen & Toubro (L&T),3.9,Chennai,Chennai,Data Scientist,2-6 Yrs,2.0,6.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Data Science,21.0,False,False,Junior (0-2 Yrs),Undisclosed
3670,Big Data Lead,Hexaware Technologies,3.4,Chennai,Chennai,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Cloud & DevOps,7.0,True,False,Mid (3-5 Yrs),Undisclosed
3671,Data Analyst,Bahwan CyberTek,3.3,Chennai,Chennai,Data Scientist,3-4 Yrs,3.0,4.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,7.0,False,False,Mid (3-5 Yrs),Undisclosed
3672,Associate Engineer - Data Engineering,SLK Software,3.2,Chennai,Chennai,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,7.0,False,False,Mid (3-5 Yrs),Undisclosed
3673,Data Analyst,Altimetrik,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,7-10 Yrs,7.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Business Intelligence,14.0,False,False,Senior (6-8 Yrs),Undisclosed
3674,EY - GDS Consulting - AI And DATA - Informatica Cloud - Senior - E,EY,3.4,Chennai,Chennai,Data Scientist,5-7 Yrs,5.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,True,False,Mid (3-5 Yrs),Undisclosed
3675,Data Analyst Data Office,Optimum Solutions,3.2,Chennai,Chennai,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,AI/ML/DL,1.0,False,False,Mid (3-5 Yrs),Undisclosed
3676,Data Analyst,Awesome Analytics,5.0,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,1-4 Yrs,1.0,4.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,True,Junior (0-2 Yrs),Undisclosed
3677,Data Analyst,Exzeo Software,3.9,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,4-5 Yrs,4.0,5.0,0.0,0.0,0.0,False,Remote,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3678,Data Analyst,Logic Planet,2.8,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3679,Payer Data Analyst,Star4rall It Solutions,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,3-7 Yrs,3.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3680,Programmer / Data Analyst,Indo Fuji Information Technologies,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3681,Data Analyst,Gyantu,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Junior (0-2 Yrs),Undisclosed
3682,Data Analyst,Tech Stalwart Solution,3.2,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,6-9 Yrs,6.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Senior (6-8 Yrs),Undisclosed
3683,Data Architect-Banking,Tata Consultancy Services,3.3,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,12-20 Yrs,12.0,20.0,30.0,35.0,32.5,True,On-site,Large (1000+),Chennai,Data Science,7.0,False,False,Lead/Architect (9+ Yrs),Leadership (20+ LPA)
3684,Test Data Management,Atos,3.8,"Hybrid - Chennai, Mumbai, Bengaluru",Chennai,Data Scientist,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Data Engineering,7.0,False,False,Senior (6-8 Yrs),Undisclosed
3685,"Data Built Tool & SQL ,,,",Tata Consultancy Services,3.3,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,4-8 Yrs,4.0,8.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Data Engineering,7.0,False,False,Mid (3-5 Yrs),Undisclosed
3686,Data & AI Intern,Artify Talent Studio,4.4,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,No fixed duration,4.0,8.0,10.0,18.0,14.0,True,On-site,Small/Startup (<100),Chennai,Data Science,30.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
3687,Data Analytics and AI Intern,Artify Talent Studio,4.4,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,No fixed duration,4.0,8.0,10.0,18.0,14.0,True,On-site,Small/Startup (<100),Chennai,Business Intelligence,30.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
3688,Azure Data Engineers_7-10 years_Chennai/India,HCLTech,3.4,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,7-11 Yrs,7.0,11.0,12.0,22.0,17.0,True,On-site,Large (1000+),Chennai,Cloud & DevOps,7.0,False,False,Senior (6-8 Yrs),Senior (10-20 LPA)
3689,Python + AWS Glue Data Engg_Bangalore and Chennai_8+ years - 15 years,HCLTech,3.4,"Chennai, Bengaluru",Chennai,Data Scientist,8-13 Yrs,8.0,13.0,15.0,27.5,21.25,True,On-site,Large (1000+),Chennai,Cloud & DevOps,7.0,False,False,Senior (6-8 Yrs),Senior (10-20 LPA)
3690,Data For AI Architect,Infosys,3.5,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Data Scientist,10-20 Yrs,10.0,20.0,10.0,14.0,12.0,True,Hybrid,Large (1000+),Chennai,Data Engineering,7.0,False,False,Lead/Architect (9+ Yrs),Senior (10-20 LPA)
3691,AWS Glue Data Engg_Pan India_5+ years,HCLTech,3.4,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,5-9 Yrs,5.0,9.0,10.0,20.0,15.0,True,On-site,Large (1000+),Chennai,Cloud & DevOps,14.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
3692,Lead AWS Data Engineer (DBT),EXL,3.6,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Data Scientist,7-10 Yrs,7.0,10.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,True,False,Senior (6-8 Yrs),Undisclosed
3693,Technical Lead- Data Engineering,Azilen,2.9,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Data Scientist,5-7 Yrs,5.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,AI/ML/DL,21.0,True,False,Mid (3-5 Yrs),Undisclosed
3694,Data engineer - Python & pyspark,Leading Client,3.6,Chennai,Chennai,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,7.0,False,False,Senior (6-8 Yrs),Undisclosed
3695,Lead Data Engineer,Kanini Software Solutions,3.8,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,True,False,Senior (6-8 Yrs),Undisclosed
3696,Lead GCP Data Engineer,People Prime Worldwide,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,10-13 Yrs,0.0,0.0,25.0,35.0,30.0,True,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,True,True,Fresher,Leadership (20+ LPA)
3697,Lead GCP Data Engineer,Ascendion Engineering,3.6,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Data Scientist,10-20 Yrs,10.0,20.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,True,False,Lead/Architect (9+ Yrs),Undisclosed
3698,Lead GCP Data Engineer with US Healthcare,Ascendion Engineering,3.6,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,14.0,True,False,Senior (6-8 Yrs),Undisclosed
3699,Lead GCP Data Engineer,3P HR Consultants,3.6,"Hybrid - Chennai, Hyderabad, Pune, Bengaluru, Vadodara",Chennai,Data Scientist,9-14 Yrs,9.0,14.0,18.0,25.0,21.5,True,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,7.0,True,False,Lead/Architect (9+ Yrs),Senior (10-20 LPA)
3700,Senior Data Engineer,Humming Brains,3.6,"Chennai, Pune, Bengaluru",Chennai,Data Scientist,10-15 Yrs,0.0,0.0,22.5,35.0,28.75,True,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,14.0,True,True,Fresher,Leadership (20+ LPA)
3701,Senior GCP Data Engineer,Aliqan Services,3.6,"Chennai, Pune, Bengaluru",Chennai,Data Scientist,12-18 Yrs,12.0,18.0,10.0,18.0,14.0,True,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,14.0,True,False,Lead/Architect (9+ Yrs),Senior (10-20 LPA)
3702,Senior Data Engineer || Mongo DB || UK Shift || Remote,V5 Global,3.6,Remote,Chennai,Data Scientist,4-9 Yrs,4.0,9.0,15.0,20.0,17.5,True,Remote,Small/Startup (<100),Remote,Cloud & DevOps,14.0,True,False,Mid (3-5 Yrs),Senior (10-20 LPA)
3703,Senior AWS Data Engineer,EduRun Group,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,5-7 Yrs,5.0,7.0,14.0,24.0,19.0,True,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,14.0,True,False,Mid (3-5 Yrs),Senior (10-20 LPA)
3704,Sr Data Engineer,Randomtrees,3.9,"Hybrid - Chennai, Hyderabad",Chennai,Data Scientist,5-10 Yrs,5.0,10.0,15.0,30.0,22.5,True,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,4.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
3705,Senior Data Engineer- Snowflake,SquareShift.co,4.0,Chennai,Chennai,Data Scientist,7-12 Yrs,7.0,12.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,6.0,True,False,Senior (6-8 Yrs),Undisclosed
3706,Manager Software Engineering-Data Engineering/Data Analysis,Caterpillar Inc,4.1,Chennai,Chennai,Data Scientist,6-10 Yrs,6.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,True,False,Senior (6-8 Yrs),Undisclosed
3707,Senior Data Engineer - GPM,Getinz Techno Services,3.8,Chennai,Chennai,Data Scientist,5-8 Yrs,5.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Data Engineering,21.0,True,False,Mid (3-5 Yrs),Undisclosed
3708,Data Engineer - SQL,Barclays,3.8,Chennai,Chennai,Data Scientist,1-6 Yrs,1.0,6.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,AI/ML/DL,4.0,False,True,Junior (0-2 Yrs),Undisclosed
3709,Engineer - Data Engineering,Altimetrik,3.5,Chennai,Chennai,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Cloud & DevOps,14.0,False,False,Mid (3-5 Yrs),Undisclosed
3710,Data Engineer/Database Developer,MNC,3.6,"Chennai, Bangalore Rural, Bengaluru",Chennai,Data Scientist,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Data Engineering,7.0,False,False,Mid (3-5 Yrs),Undisclosed
3711,GCP Data Engineer,Capco,3.8,Chennai,Chennai,Data Scientist,5-8 Yrs,5.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,7.0,False,False,Mid (3-5 Yrs),Undisclosed
3712,Data Engineer- BLR/CHN,Photon,4.1,Chennai,Chennai,Data Scientist,6-9 Yrs,6.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,21.0,False,False,Senior (6-8 Yrs),Undisclosed
3713,Big Data Engineer,Ekloud Data Labs,3.6,"Chennai, Pune, Bengaluru",Chennai,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,7.0,False,False,Mid (3-5 Yrs),Undisclosed
3714,Aws Data Engineer,Forward Biz,3.6,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Data Scientist,7-12 Yrs,7.0,12.0,20.0,25.0,22.5,True,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,7.0,False,False,Senior (6-8 Yrs),Leadership (20+ LPA)
3715,Azure Data Engineer,Tata Consultancy Services,3.3,Chennai,Chennai,Data Scientist,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Cloud & DevOps,14.0,False,False,Senior (6-8 Yrs),Undisclosed
3716,Snowflake Data Engineer,LatentView,3.4,"Hybrid - Chennai, Bengaluru",Chennai,Data Scientist,3-5 Yrs,3.0,5.0,10.0,16.0,13.0,True,Hybrid,Small/Startup (<100),Chennai,Business Intelligence,14.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
3717,Data Engineer,Photon,4.1,Chennai,Chennai,Data Scientist,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Junior (0-2 Yrs),Undisclosed
3718,Data Governance Engineer - ( SAP & Palantir),KLA,3.9,Chennai,Chennai,Data Scientist,5-8 Yrs,5.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,14.0,False,False,Mid (3-5 Yrs),Undisclosed
3719,Staff Engineer - Data Science,Altimetrik,3.5,Chennai,Chennai,Data Scientist,9-13 Yrs,9.0,13.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,AI/ML/DL,14.0,False,False,Lead/Architect (9+ Yrs),Undisclosed
3720,"Software Engineer Intern, Data Engineering",Poshmark,4.0,Chennai,Chennai,Data Scientist,No fixed duration,4.0,8.0,10.0,18.0,14.0,True,On-site,Small/Startup (<100),Chennai,Data Engineering,30.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
3721,Gcp Data Engineer,Black and white Business Solution,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,8-13 Yrs,8.0,13.0,30.0,40.0,35.0,True,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,1.0,False,False,Senior (6-8 Yrs),Leadership (20+ LPA)
3722,Snowflake Data Engineer,Black and white Business Solution,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,4-9 Yrs,4.0,9.0,30.0,40.0,35.0,True,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,1.0,False,False,Mid (3-5 Yrs),Leadership (20+ LPA)
3723,Solution Architect-Cloud and Data Engineering,InfoCepts,3.5,"Chennai, Pune, Bengaluru",Chennai,Data Scientist,15-21 Yrs,15.0,21.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,1.0,False,False,Lead/Architect (9+ Yrs),Undisclosed
3724,Aws Data Engineer,Peoplelogic Business Solutions,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,10-20 Yrs,10.0,20.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,1.0,False,False,Lead/Architect (9+ Yrs),Undisclosed
3725,GCP Data Engineer | Chennai | Bglr | Hyd | Delhi | 6-10 yrs !!,CMMI L5 Company,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,6-10 Yrs,6.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,1.0,False,False,Senior (6-8 Yrs),Undisclosed
3726,Azure Data Engineer,Elite Exceed,3.6,"Chennai, Pune, Bengaluru",Chennai,Data Scientist,6-9 Yrs,6.0,9.0,6.0,16.0,11.0,True,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,0.0,False,False,Senior (6-8 Yrs),Mid (6-10 LPA)
3727,Mega Walk-In Drive | Developer | Data Engineers Roles,TeamLease,3.6,Chennai,Chennai,Data Scientist,4-9 Yrs,4.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Data Engineering,6.0,False,False,Mid (3-5 Yrs),Undisclosed
3728,Data Governance Engineer,KLA,3.9,Chennai,Chennai,Data Scientist,4-6 Yrs,4.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
3729,Data Engineer- Azure,Tiger Analytics,3.7,"Hybrid - Chennai, Hyderabad, Bengaluru",Chennai,Data Scientist,6-10 Yrs,6.0,10.0,0.0,0.0,0.0,False,Hybrid,Large (1000+),Chennai,Cloud & DevOps,7.0,False,False,Senior (6-8 Yrs),Undisclosed
3730,GCP Data Engineer - BigQuery,Tata Consultancy Services,3.3,"Chennai, Hyderabad, Pune",Chennai,Data Scientist,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Cloud & DevOps,7.0,False,False,Senior (6-8 Yrs),Undisclosed
3731,Data Engineer Palantir - Consultant,Capgemini,3.6,Chennai,Chennai,Data Scientist,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Business Intelligence,7.0,False,False,Junior (0-2 Yrs),Undisclosed
3732,Azure Data Engineer,Tata Consultancy Services,3.3,"Chennai, Hyderabad, Pune",Chennai,Data Scientist,4-8 Yrs,4.0,8.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Cloud & DevOps,7.0,False,False,Mid (3-5 Yrs),Undisclosed
3733,Walk-in || Python Developer Lead,Tata Consultancy Services,3.3,"Chennai, Kolkata, Visakhapatnam",Chennai,Data Scientist,13 Jun,13.0,8.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,Data Science,21.0,True,False,Lead/Architect (9+ Yrs),Undisclosed
3734,Cloud Data Engineer,Iris Software,3.7,"Hybrid - Chennai, Pune, Gurugram",Chennai,Data Scientist,10-12 Yrs,0.0,0.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Cloud & DevOps,7.0,False,True,Fresher,Undisclosed
3735,Snowflake Data warehouse,Cerebra,3.0,"Hybrid - Chennai, Bengaluru",Chennai,Data Scientist,4-6 Yrs,4.0,6.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,Data Engineering,7.0,False,False,Mid (3-5 Yrs),Undisclosed
